Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Month_name,Time,Hour,Local_Authority_District,Local_Authority_Highway,1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
201501CW11168,526160,181340,-0.183171,51.516903,1,3,2,1,2015-08-06,5,August,20:55:00,20,1,E09000033,5,0,6,30,0,-1,-1,0,0,5,4,1,1,0,0,1,1,E01004696
201501CW11169,529940,180950,-0.128868,51.512542,1,3,2,1,2015-08-09,1,August,00:03:00,0,1,E09000033,3,400,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004734
201501CW11170,529510,177910,-0.136176,51.485321,1,3,2,1,2015-08-06,5,August,16:24:00,16,1,E09000033,3,3212,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01004738
201501CW11171,524870,182130,-0.201473,51.524289,1,3,2,2,2015-08-06,5,August,16:55:00,16,1,E09000033,4,414,6,30,3,2,3,404,0,5,1,1,1,0,0,1,1,E01004679
201501CW11172,529890,180390,-0.129794,51.507521,1,2,2,2,2015-08-06,5,August,17:18:00,17,1,E09000033,3,4,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004736
201501CW11173,530290,179660,-0.124303,51.500869,1,3,2,1,2015-08-06,5,August,21:40:00,21,1,E09000033,3,3211,3,30,3,2,3,302,0,5,4,1,1,0,0,1,1,E01004733
201501CW11174,525690,181180,-0.189998,51.515569,1,3,1,2,2015-08-06,5,August,22:49:00,22,1,E09000033,3,4206,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01004699
201501CW11175,529120,180390,-0.140883,51.507697,1,3,2,1,2015-08-06,5,August,19:56:00,19,1,E09000033,3,4,6,30,3,2,3,4,0,5,4,1,1,0,0,1,1,E01004736
201501CW11176,530060,180510,-0.127302,51.50856,1,3,2,1,2015-08-08,7,August,16:00:00,16,1,E09000033,3,400,6,30,6,2,3,400,0,5,1,1,1,0,0,1,1,E01004736
201501CW11177,529090,180370,-0.141322,51.507524,1,3,2,1,2015-08-08,7,August,04:40:00,4,1,E09000033,3,4,6,30,3,4,5,0,0,0,4,1,1,0,0,1,1,E01004736
201501CW11179,528410,179700,-0.151359,51.501658,1,3,1,1,2015-08-01,7,August,00:22:00,0,1,E09000033,3,4,2,30,3,4,3,302,0,0,4,1,1,0,0,1,2,E01004691
201501CW11180,529690,180860,-0.132502,51.511791,1,3,2,1,2015-07-31,6,July,00:30:00,0,1,E09000033,3,401,6,30,6,2,5,0,0,5,4,1,1,0,0,1,2,E01004763
201501CW11183,525380,182020,-0.194165,51.523187,1,3,2,1,2015-07-21,3,July,22:50:00,22,1,E09000033,5,0,6,30,8,4,6,0,0,0,4,1,1,0,0,1,1,E01004756
201501CW11184,530160,179560,-0.126212,51.5,1,3,3,1,2015-08-10,2,August,18:00:00,18,1,E09000033,3,3212,6,30,3,4,3,302,0,1,1,1,1,0,0,1,1,E01004733
201501CW11185,529100,178970,-0.14169,51.494941,1,3,1,2,2015-08-10,2,August,17:29:00,17,1,E09000033,3,202,6,30,3,4,5,0,0,4,1,1,1,0,0,1,1,E01004750
201501CW11187,528410,179700,-0.151359,51.501658,1,3,1,2,2015-08-10,2,August,12:10:00,12,1,E09000033,3,302,6,30,3,4,3,4,0,0,1,1,1,6,0,1,1,E01004691
201501CW11188,530230,178980,-0.125418,51.494772,1,3,2,1,2015-08-10,2,August,10:40:00,10,1,E09000033,3,3212,1,30,1,4,4,323,0,1,1,1,1,0,0,1,1,E01004733
201501CW11189,528830,181660,-0.144596,51.519176,1,3,2,1,2015-08-10,2,August,08:54:00,8,1,E09000033,3,4201,3,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01004765
201501CW11190,530060,179630,-0.127626,51.500652,1,2,2,1,2015-08-03,2,August,08:45:00,8,1,E09000033,3,302,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01004733
201501CW11192,527480,182680,-0.163673,51.528649,1,3,2,1,2015-08-01,7,August,14:30:00,14,1,E09000033,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01004727
201501CW11193,527360,182960,-0.165301,51.531192,1,3,2,1,2015-08-11,3,August,13:10:00,13,1,E09000033,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004727
201501CW11194,528470,178190,-0.151044,51.488074,1,3,1,1,2015-08-11,3,August,13:15:00,13,1,E09000033,4,313,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01004667
201501CW11195,529460,177900,-0.136899,51.485243,1,3,2,1,2015-08-11,3,August,09:18:00,9,1,E09000033,3,3212,6,30,3,4,3,3212,0,0,1,1,1,0,0,1,1,E01004738
201501CW11197,526940,182390,-0.171558,51.526164,1,2,1,2,2015-08-12,4,August,15:28:00,15,1,E09000033,4,507,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01033598
201501CW11198,527830,181720,-0.158979,51.519943,1,2,1,1,2015-08-12,4,August,15:53:00,15,1,E09000033,3,41,2,30,5,2,5,0,0,5,1,1,1,0,0,1,1,E01004662
201501CW11199,529770,181020,-0.131291,51.51321,1,3,1,1,2015-08-11,3,August,16:50:00,16,1,E09000033,5,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01004763
201501CW11200,526720,183290,-0.174404,51.534302,1,3,2,1,2015-08-12,4,August,07:40:00,7,1,E09000033,3,41,6,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01004647
201501CW11201,527720,181010,-0.16082,51.513587,1,3,1,1,2015-08-12,4,August,14:36:00,14,1,E09000033,3,5,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004680
201501CW11203,528190,180520,-0.154229,51.509077,1,3,1,1,2015-08-01,7,August,18:30:00,18,1,E09000033,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01004762
201501CW11204,529110,180520,-0.14098,51.508868,1,3,1,1,2015-07-30,5,July,14:30:00,14,1,E09000033,4,406,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01004761
201501CW11205,530770,180940,-0.116918,51.512261,1,3,2,1,2015-08-06,5,August,09:20:00,9,1,E09000033,3,4,2,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01004735
201501CW11206,523850,182500,-0.216038,51.527838,1,3,2,1,2015-08-06,5,August,19:00:00,19,1,E09000033,4,450,6,30,6,2,3,404,0,5,1,1,1,0,0,1,2,E01002852
201501CW11207,528730,179780,-0.146722,51.502304,1,3,1,1,2015-07-08,4,July,21:25:00,21,1,E09000033,5,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004731
201501CW11208,528820,181180,-0.144915,51.514865,1,3,2,1,2015-07-19,1,July,23:20:00,23,1,E09000033,3,40,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01033595
201501CW11209,529790,180400,-0.131231,51.507634,1,3,2,1,2015-08-08,7,August,02:30:00,2,1,E09000033,3,4,6,30,3,2,3,4,0,5,4,1,1,0,0,1,2,E01004736
201501CW11211,524410,182360,-0.208019,51.526457,1,3,2,1,2015-08-14,6,August,07:57:00,7,1,E09000033,3,404,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01004721
201501CW11212,527520,181840,-0.163401,51.521091,1,3,5,3,2015-08-13,5,August,23:04:00,23,1,E09000033,3,501,3,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01004661
201501CW11213,528320,181730,-0.151917,51.519922,1,3,1,1,2015-08-13,5,August,13:18:00,13,1,E09000033,4,524,6,30,3,4,4,524,0,1,1,2,2,0,0,1,1,E01004717
201501CW11215,528990,180380,-0.142759,51.507637,1,3,2,1,2015-08-09,1,August,01:12:00,1,1,E09000033,5,0,2,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01004761
201501CW11216,528820,179080,-0.145681,51.495993,1,3,1,1,2015-08-15,7,August,21:50:00,21,1,E09000033,3,3214,2,30,3,2,3,3215,0,5,4,1,1,0,0,1,1,E01004750
201501CW11218,529770,181120,-0.131254,51.514109,1,3,1,1,2015-08-15,7,August,22:40:00,22,1,E09000033,6,0,2,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01004763
201501CW11219,529450,181270,-0.135808,51.51553,1,3,2,1,2015-08-14,6,August,16:08:00,16,1,E09000033,5,0,2,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01004763
201501CW11220,525420,181130,-0.193905,51.51518,1,3,1,1,2015-08-15,7,August,20:45:00,20,1,E09000033,3,4206,6,30,6,2,6,0,0,0,4,1,1,0,0,1,1,E01004654
201501CW11221,526430,181910,-0.179078,51.521965,1,3,2,1,2015-08-16,1,August,18:20:00,18,1,E09000033,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01004703
201501CW11222,527900,180970,-0.158242,51.513187,1,3,2,1,2015-08-16,1,August,10:22:00,10,1,E09000033,3,40,6,30,7,2,3,40,0,5,1,1,1,0,0,1,1,E01004762
201501CW11223,528990,178140,-0.143577,51.487507,1,3,3,2,2015-08-16,1,August,17:17:00,17,1,E09000033,5,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004668
201501CW11224,529820,180200,-0.130872,51.505829,1,2,2,1,2015-08-09,1,August,14:18:00,14,1,E09000033,5,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01004736
201501CW11225,529080,179150,-0.141912,51.496563,1,3,2,1,2015-08-17,2,August,19:30:00,19,1,E09000033,3,3217,6,30,6,2,3,302,0,5,4,1,1,0,0,1,1,E01004748
201501CW11226,529970,180760,-0.128506,51.510828,1,3,2,1,2015-08-17,2,August,20:02:00,20,1,E09000033,3,400,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01004734
201501CW11228,529570,180570,-0.134337,51.509212,1,3,2,1,2015-08-18,3,August,04:58:00,4,1,E09000033,3,4,6,30,6,4,5,0,0,4,4,1,1,0,0,1,1,E01004736
201501CW11229,528590,179510,-0.148836,51.49991,1,3,2,1,2015-08-17,2,August,10:52:00,10,1,E09000033,3,302,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004690
201501CW11231,530040,180340,-0.127653,51.507037,1,3,2,1,2015-08-18,3,August,09:15:00,9,1,E09000033,3,3212,6,30,3,2,4,308,0,5,1,1,1,0,0,1,1,E01004736
201501CW11232,527380,181790,-0.165436,51.520673,1,3,2,1,2015-08-18,3,August,10:20:00,10,1,E09000033,3,501,3,30,3,2,3,501,0,5,1,1,1,0,0,1,1,E01004661
201501CW11233,530250,178970,-0.125134,51.494677,1,3,2,1,2015-08-14,6,August,20:25:00,20,1,E09000033,3,3212,1,30,1,4,3,3203,0,1,4,2,2,0,0,1,2,E01004745
201501CW11236,525860,181240,-0.187528,51.516071,1,3,2,1,2015-08-19,4,August,22:15:00,22,1,E09000033,4,411,6,30,6,2,3,4206,0,5,4,1,1,0,0,1,1,E01004699
201501CW11237,525300,182000,-0.195324,51.523025,1,3,2,1,2015-08-19,4,August,10:40:00,10,1,E09000033,3,404,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004755
201501CW11238,530130,178170,-0.127156,51.487515,1,3,2,1,2015-08-19,4,August,09:00:00,9,1,E09000033,3,202,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01033208
201501CW11239,526210,181400,-0.18243,51.517431,1,3,2,1,2015-08-13,5,August,06:30:00,6,1,E09000033,3,4206,6,30,6,2,5,0,0,5,1,1,1,0,0,1,2,E01004696
201501CW11240,530030,178250,-0.128566,51.488257,1,3,2,1,2015-08-13,5,August,11:15:00,11,1,E09000033,3,202,6,30,0,-1,-1,0,0,0,1,5,2,0,0,1,2,E01004737
201501CW11241,529710,180350,-0.132401,51.507203,1,3,2,2,2015-08-22,7,August,22:10:00,22,1,E09000033,3,4,6,30,6,4,3,4,0,4,4,1,1,0,0,1,1,E01004736
201501CW11242,528540,181330,-0.148893,51.516277,1,3,2,1,2015-08-22,7,August,18:25:00,18,1,E09000033,3,5204,6,30,6,2,6,0,0,0,1,1,1,0,0,1,1,E01004714
201501CW11243,524430,182480,-0.207689,51.527531,1,3,2,4,2015-08-22,7,August,18:20:00,18,1,E09000033,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004721
201501CW11245,528570,178990,-0.149313,51.495241,1,3,2,2,2015-08-22,7,August,13:40:00,13,1,E09000033,3,3213,2,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01004690
201501CW11247,526470,181680,-0.178584,51.519889,1,3,1,1,2015-08-22,7,August,02:57:00,2,1,E09000033,3,404,1,30,1,4,3,404,0,0,4,1,1,4,0,1,1,E01033593
201501CW11248,525860,181220,-0.187535,51.515891,1,3,2,1,2015-08-21,6,August,19:00:00,19,1,E09000033,4,411,6,30,6,2,3,4206,0,5,1,1,1,0,0,1,1,E01004699
201501CW11249,526340,182270,-0.180245,51.52522,1,2,2,1,2015-08-21,6,August,16:45:00,16,1,E09000033,4,413,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01004705
201501CW11250,525910,180610,-0.187033,51.510398,1,3,1,1,2015-08-20,5,August,22:45:00,22,1,E09000033,3,402,6,30,3,4,4,411,0,4,4,1,1,0,0,1,1,E01004695
201501CW11251,525080,182540,-0.198302,51.527927,1,3,2,1,2015-08-20,5,August,21:20:00,21,1,E09000033,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01004678
201501CW11252,527910,179650,-0.158577,51.501322,1,3,1,1,2015-08-20,5,August,16:45:00,16,1,E09000033,6,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01002818
201501CW11254,526790,182150,-0.173805,51.524041,1,3,2,1,2015-08-20,5,August,18:40:00,18,1,E09000033,6,0,2,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01033605
201501CW11255,528090,180560,-0.155655,51.509459,1,3,2,1,2015-08-20,5,August,18:40:00,18,1,E09000033,3,4202,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01004689
201501CW11256,528290,179840,-0.153036,51.502943,1,3,1,1,2015-08-23,1,August,12:11:00,12,1,E09000033,3,4,3,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01004691
201501CW11257,524870,181900,-0.201555,51.522222,1,3,2,1,2015-08-16,1,August,08:30:00,8,1,E09000033,3,4207,6,30,3,4,5,0,0,0,1,1,1,0,0,1,2,E01002854
201501CW11258,528430,182090,-0.150201,51.523132,1,3,1,1,2015-08-24,2,August,15:13:00,15,1,E09000033,3,501,3,30,3,2,6,0,0,5,1,2,2,0,0,1,1,E01004716
201501CW11259,528010,179330,-0.157253,51.498423,1,3,2,1,2015-08-24,2,August,07:59:00,7,1,E09000033,6,0,6,30,5,2,6,0,0,5,1,1,1,0,0,1,1,E01002818
201501CW11260,526650,182460,-0.175711,51.526858,1,3,2,1,2015-08-24,2,August,07:55:00,7,1,E09000033,3,5205,6,20,3,4,6,0,0,8,1,2,2,0,0,1,1,E01004728
201501CW11261,529460,177900,-0.136899,51.485243,1,3,2,1,2015-08-25,3,August,06:11:00,6,1,E09000033,3,3212,6,30,3,4,3,3212,0,4,1,1,1,0,0,1,1,E01004738
201501CW11262,526580,183520,-0.176339,51.5364,1,2,2,1,2015-08-25,3,August,09:15:00,9,1,E09000033,3,41,6,30,3,4,5,0,0,1,1,1,1,0,0,1,1,E01004649
201501CW11263,528230,181060,-0.153457,51.513921,1,3,1,1,2015-08-25,3,August,13:50:00,13,1,E09000033,3,40,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004762
201501CW11264,530310,179670,-0.124012,51.500954,1,3,2,1,2015-08-25,3,August,07:38:00,7,1,E09000033,3,3211,3,30,3,2,3,302,0,5,1,1,1,0,0,1,1,E01004733
201501CW11265,526850,179180,-0.174009,51.497337,1,3,2,1,2015-08-25,3,August,17:20:00,17,12,E09000020,5,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01002820
201501CW11266,530620,180910,-0.119089,51.512026,1,3,2,1,2015-08-18,3,August,19:40:00,19,1,E09000033,3,4,2,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01004735
201501CW11267,527080,181660,-0.169804,51.519573,1,3,2,1,2015-08-21,6,August,18:50:00,18,1,E09000033,3,5,3,30,0,-1,-1,0,0,5,1,1,1,0,0,1,2,E01033594
201501CW11268,528510,182680,-0.148834,51.528416,1,3,1,1,2015-08-26,4,August,10:45:00,10,1,E09000033,6,0,6,30,6,4,6,0,0,1,1,1,1,0,0,1,1,E01004727
201501CW11270,529900,178200,-0.130456,51.487838,1,3,2,1,2015-08-26,4,August,21:11:00,21,1,E09000033,3,3212,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004737
201501CW11271,528230,178420,-0.154415,51.490196,1,3,2,1,2015-08-26,4,August,23:00:00,23,1,E09000033,3,3214,6,30,3,4,6,0,0,1,4,1,1,0,0,1,1,E01004667
201501CW11272,527480,181260,-0.164187,51.515888,1,3,1,1,2015-08-26,4,August,22:17:00,22,1,E09000033,3,5,6,30,6,2,5,0,0,5,4,1,1,0,0,1,1,E01004686
201501CW11273,526820,179260,-0.174412,51.498062,1,3,1,1,2015-08-26,4,August,10:12:00,10,1,E09000033,5,0,6,30,6,4,5,0,0,0,1,1,1,0,0,1,1,E01002820
201501CW11276,525140,182230,-0.197548,51.525128,1,3,2,1,2015-08-26,4,August,19:14:00,19,1,E09000033,5,0,6,30,3,2,5,0,0,5,1,1,1,0,0,1,1,E01004675
201501CW11277,529030,179770,-0.142406,51.502146,1,3,2,1,2015-08-26,4,August,15:30:00,15,1,E09000033,6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,E01004736
201501CW11278,525940,180570,-0.186615,51.510032,1,3,2,1,2015-08-26,4,August,19:30:00,19,1,E09000033,3,402,6,30,3,2,4,411,0,5,4,1,1,0,0,1,1,E01004688
201501CW11279,524680,182250,-0.204168,51.525409,1,3,2,1,2015-08-27,5,August,23:35:00,23,1,E09000033,3,404,6,30,6,4,6,0,0,4,4,1,1,0,0,1,1,E01004679
201501CW11280,530140,179680,-0.126456,51.501083,1,2,1,1,2015-08-27,5,August,08:57:00,8,1,E09000033,3,302,6,30,6,2,3,3212,0,5,1,1,1,0,0,1,1,E01004733
201501CW11281,530400,180290,-0.122487,51.506505,1,3,1,1,2015-08-27,5,August,23:09:00,23,1,E09000033,3,400,3,30,3,2,3,3211,0,5,4,1,1,0,0,2,1,E01004736
201501CW11283,527480,179510,-0.164819,51.500161,1,3,2,1,2015-08-14,6,August,23:20:00,23,1,E09000033,6,0,2,30,3,4,6,0,0,0,4,1,1,0,0,1,2,E01004689
201501CW11284,524860,181970,-0.201674,51.522853,1,3,2,1,2015-08-13,5,August,09:15:00,9,1,E09000033,3,4207,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,E01004679
201501CW11286,527880,180840,-0.158577,51.512023,1,3,2,1,2015-08-12,4,August,18:20:00,18,1,E09000033,3,4202,9,10,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004689
201501CW11287,526350,179700,-0.181022,51.502122,1,3,1,1,2015-08-12,4,August,17:00:00,17,1,E09000033,6,0,9,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004688
201501CW11289,526780,182520,-0.173816,51.527369,1,3,2,1,2015-08-26,4,August,11:01:00,11,1,E09000033,4,507,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01004728
201501CW11290,527540,181850,-0.163109,51.521176,1,3,5,4,2015-08-30,1,August,23:04:00,23,1,E09000033,3,501,3,30,3,2,6,0,0,5,4,1,1,0,0,1,1,E01004661
201501CW11291,528350,180130,-0.152066,51.505536,1,3,2,1,2015-08-28,6,August,14:25:00,14,1,E09000033,3,4202,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004689
201501CW11294,527240,181500,-0.167557,51.518099,1,3,4,1,2015-08-29,7,August,16:13:00,16,1,E09000033,3,5,6,30,6,2,3,4209,0,5,1,1,1,0,0,1,1,E01004684
201501CW11297,525910,180590,-0.18704,51.510218,1,3,1,1,2015-08-31,2,August,21:00:00,21,1,E09000033,3,402,6,30,3,2,4,411,0,5,4,1,2,0,0,1,1,E01004688
201501CW11298,529100,181250,-0.140857,51.51543,1,2,2,1,2015-08-09,1,August,18:10:00,18,1,E09000033,3,40,6,30,3,2,3,4201,0,5,1,1,1,0,7,1,2,E01033595
201501CW11299,529150,181940,-0.139884,51.52162,1,3,2,1,2015-08-24,2,August,09:15:00,9,2,E09000007,6,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01000851
201501CW11301,525800,183180,-0.1877,51.533519,1,3,2,1,2015-09-01,3,September,07:50:00,7,1,E09000033,3,5,6,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01004711
201501CW11303,527490,181770,-0.163858,51.520469,1,3,2,1,2015-09-01,3,September,17:45:00,17,1,E09000033,5,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,E01004661
201501CW11304,529370,181320,-0.136942,51.515998,1,2,2,1,2015-09-02,4,September,03:46:00,3,1,E09000033,3,40,2,30,6,2,5,0,0,5,4,1,1,0,0,1,1,E01033595
201501CW11305,528330,182210,-0.151598,51.524233,1,3,2,1,2015-08-28,6,August,20:15:00,20,1,E09000033,6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004716
201501CW11308,529670,177970,-0.133851,51.485824,1,3,2,1,2015-09-02,4,September,21:55:00,21,1,E09000033,3,3212,6,30,3,4,6,0,0,1,4,1,1,0,0,1,1,E01004738
201501CW11309,523860,182500,-0.215894,51.527836,1,3,2,1,2015-09-02,4,September,06:58:00,6,1,E09000033,3,404,6,30,6,2,4,450,0,5,1,1,1,0,0,1,1,E01002852
201501CW11311,529690,180860,-0.132502,51.511791,1,3,1,1,2015-09-02,4,September,18:07:00,18,1,E09000033,3,401,6,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01004763
201501CW11313,523850,182530,-0.216028,51.528108,1,3,2,1,2015-09-02,4,September,08:00:00,8,1,E09000033,4,450,6,30,6,2,3,404,0,5,1,1,1,0,0,1,1,E01004720
201501CW11314,530300,179670,-0.124156,51.500956,1,3,2,1,2015-09-02,4,September,20:36:00,20,1,E09000033,3,302,6,30,3,2,3,3211,0,5,4,1,1,0,0,1,1,E01004733
201501CW11315,529390,180540,-0.13694,51.508983,1,3,1,1,2015-09-02,4,September,15:25:00,15,1,E09000033,3,4,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,E01004736
201501CW11316,529700,181360,-0.132174,51.516282,1,3,1,1,2015-09-02,4,September,19:07:00,19,1,E09000033,3,40,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01004763
201501CW11317,529770,181440,-0.131136,51.516984,1,3,1,1,2015-09-03,5,September,08:23:00,8,2,E09000007,3,400,6,30,3,4,3,400,0,0,1,1,1,0,0,1,1,E01004763
201501CW11319,528830,178830,-0.145629,51.493744,1,3,1,1,2015-09-03,5,September,09:19:00,9,1,E09000033,3,3213,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,E01004750
201501CW11320,529240,178810,-0.139733,51.493471,1,3,2,1,2015-08-03,2,August,18:35:00,18,1,E09000033,3,202,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01004749
201501CW11321,528300,179840,-0.152892,51.502941,1,2,1,1,2015-09-03,5,September,10:30:00,10,1,E09000033,3,4,3,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,E01004691
201501CW11322,525710,180570,-0.189927,51.510083,1,3,1,1,2015-09-04,6,September,09:55:00,9,12,E09000020,3,402,6,30,8,4,6,0,0,4,1,1,1,0,0,1,1,E01004695
201501CW11323,526450,179630,-0.179607,51.50147,1,3,1,2,2015-09-04,6,September,19:20:00,19,1,E09000033,3,315,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,E01004688
201501CW11324,530080,180420,-0.127047,51.507747,1,3,1,1,2015-09-04,6,September,18:00:00,18,1,E09000033,3,4,6,30,7,2,3,4,0,5,1,1,1,0,0,1,1,E01004736
201501CW11325,527360,181800,-0.16572,51.520768,1,3,3,1,2015-09-04,6,September,22:45:00,22,1,E09000033,3,501,3,30,3,2,3,501,0,5,4,1,1,0,0,1,1,E01033603
201501CW11326,530620,181200,-0.118982,51.514632,1,3,2,1,2015-09-04,6,September,14:45:00,14,2,E09000007,3,4200,6,30,3,4,3,4200,0,0,1,1,1,0,0,1,1,E01000918
201501CW11327,525150,182520,-0.197301,51.527732,1,3,2,1,2015-09-05,7,September,15:18:00,15,1,E09000033,4,414,6,30,3,2,4,413,0,5,1,1,1,0,0,1,1,E01004678
201501CW11328,527460,183370,-0.163712,51.534854,1,3,2,3,2015-09-05,7,September,22:25:00,22,1,E09000033,3,5205,6,30,6,2,4,525,0,5,4,1,1,0,0,1,1,E01004727
201501CW11329,526430,179420,-0.17997,51.499588,1,3,2,1,2015-09-06,1,September,21:58:00,21,12,E09000020,5,0,6,30,3,4,5,0,0,0,4,1,1,0,0,1,1,E01002891
201501CW11330,529050,181450,-0.141504,51.517239,1,3,2,1,2015-09-05,7,September,11:47:00,11,1,E09000033,3,4201,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01004765
201501CW11332,526710,182070,-0.174987,51.52334,1,3,2,1,2015-09-07,2,September,07:10:00,7,1,E09000033,3,5,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01004702
201501CW11333,530300,179670,-0.124156,51.500956,1,3,2,1,2015-08-31,2,August,15:50:00,15,1,E09000033,3,3211,3,30,3,2,3,302,0,5,1,1,1,0,0,1,2,E01004733
201501CW11334,527700,179780,-0.161553,51.502538,1,3,2,1,2015-09-07,2,September,14:30:00,14,1,E09000033,6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,E01004689
201501CW11335,524910,182090,-0.200911,51.52392,1,3,2,1,2015-09-07,2,September,16:00:00,16,1,E09000033,3,404,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01004755
201501CW11336,529040,181130,-0.141765,51.514366,1,3,1,1,2015-09-07,2,September,19:45:00,19,1,E09000033,3,4201,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01033595
201501CW11338,524370,182370,-0.208592,51.526556,1,3,2,1,2015-09-07,2,September,22:27:00,22,1,E09000033,3,404,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01004721
201501CW11339,525470,180870,-0.193277,51.512832,1,3,3,1,2015-09-08,3,September,00:05:00,0,1,E09000033,6,0,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,E01004654
201501CW11341,528090,180910,-0.155528,51.512605,1,3,2,1,2015-09-08,3,September,18:15:00,18,1,E09000033,5,0,2,30,6,2,5,0,0,5,1,1,1,0,0,1,1,E01004762
201501CW11342,530060,180870,-0.127169,51.511795,1,3,1,1,2015-09-08,3,September,11:20:00,11,1,E09000033,4,404,6,30,7,2,4,402,0,5,1,1,1,0,0,1,1,E01004734
201501CW11344,528870,179160,-0.144932,51.496701,1,3,2,2,2015-09-09,4,September,01:40:00,1,1,E09000033,3,302,6,30,6,2,3,3214,0,5,4,1,1,0,0,1,1,E01004750
