Accident_Index,Longitude,Latitude,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Month_name,Time,Hour,Weather_Conditions,Road_Surface_Conditions,Speed_limit
201501CW11450,-0.172674,51.519887,3,3,1,2015-09-25,6,September,17:21:00,17,1,1,40
201501CW11452,-0.201451,51.528515,3,1,1,2015-09-25,6,September,16:20:00,16,1,1,30
201501CW11453,-0.122302,51.510998,3,1,1,2015-09-25,6,September,13:00:00,13,1,1,30
201501CW11454,-0.181417,51.528386,3,2,1,2015-09-25,6,September,12:10:00,12,1,1,30
201501CW11455,-0.145545,51.495811,2,1,1,2015-09-25,6,September,08:25:00,8,1,1,30
201501CW11456,-0.150141,51.503257,3,2,1,2015-09-27,1,September,22:10:00,22,1,1,30
201501CW11457,-0.129113,51.488985,3,2,1,2015-09-25,6,September,15:16:00,15,1,1,30
201501CW11459,-0.15854,51.502221,3,1,1,2015-09-21,2,September,17:40:00,17,1,2,30
201501CW11460,-0.143189,51.511241,3,2,1,2015-09-21,2,September,15:10:00,15,2,2,30
201501CW11462,-0.205626,51.528669,3,2,1,2015-09-28,2,September,16:25:00,16,1,1,30
201501CW11463,-0.119119,51.511307,3,2,1,2015-09-28,2,September,09:20:00,9,1,1,30
201501CW11464,-0.125134,51.494677,3,2,1,2015-09-28,2,September,16:55:00,16,1,1,30
201501CW11465,-0.171482,51.520858,3,1,1,2015-09-28,2,September,14:06:00,14,1,1,30
201501CW11466,-0.169242,51.519204,3,2,1,2015-09-28,2,September,10:37:00,10,1,1,30
201501CW11467,-0.170283,51.522008,3,2,1,2015-09-08,3,September,15:10:00,15,1,1,30
201501CW11469,-0.156501,51.509922,3,2,1,2015-09-29,3,September,06:42:00,6,1,1,30
201501CW11470,-0.174404,51.534302,3,2,3,2015-09-29,3,September,09:00:00,9,1,1,30
201501CW11471,-0.184205,51.530767,3,2,1,2015-09-29,3,September,14:20:00,14,1,1,30
201501CW11472,-0.142607,51.490099,3,2,1,2015-09-29,3,September,15:47:00,15,1,1,30
201501CW11474,-0.150802,51.515408,3,1,1,2015-09-15,3,September,17:15:00,17,1,1,30
201501CW11475,-0.142492,51.496482,3,1,1,2015-09-30,4,September,12:56:00,12,1,1,30
201501CW11476,-0.161864,51.516301,3,2,1,2015-09-30,4,September,18:00:00,18,1,1,30
201501CW11477,-0.143089,51.520771,3,1,1,2015-09-30,4,September,08:30:00,8,1,1,30
201501CW11479,-0.146354,51.497173,2,2,1,2015-09-24,5,September,06:50:00,6,2,2,30
201501CW11482,-0.175099,51.534942,3,3,1,2015-10-01,5,October,19:48:00,19,1,1,30
201501CW11484,-0.125134,51.494677,3,2,1,2015-10-01,5,October,23:26:00,23,1,1,30
201501CW11485,-0.131162,51.516355,3,1,1,2015-09-30,4,September,14:00:00,14,1,1,30
201501CW11486,-0.161905,51.526013,3,2,1,2015-10-02,6,October,16:00:00,16,1,1,30
201501CW11487,-0.145669,51.485651,3,2,1,2015-10-02,6,October,15:18:00,15,1,1,30
201501CW11488,-0.200717,51.525176,3,3,1,2015-10-02,6,October,22:40:00,22,1,1,30
201501CW11489,-0.173006,51.533201,3,1,1,2015-10-03,7,October,00:15:00,0,1,1,30
201501CW11492,-0.132243,51.489935,3,2,1,2015-10-04,1,October,18:02:00,18,1,1,30
201501CW11493,-0.167805,51.529883,3,2,1,2015-10-04,1,October,17:35:00,17,1,1,30
201501CW11494,-0.146213,51.49708,3,2,1,2015-10-05,2,October,04:10:00,4,1,1,30
201501CW11495,-0.155962,51.516118,2,1,2,2015-10-04,1,October,20:00:00,20,9,1,30
201501CW11497,-0.193421,51.512835,3,2,1,2015-09-26,7,September,15:40:00,15,1,1,30
201501CW11498,-0.195045,51.519154,3,2,1,2015-09-25,6,September,12:30:00,12,2,2,30
201501CW11499,-0.129666,51.514173,2,1,1,2015-10-05,2,October,13:55:00,13,1,2,30
201501CW11500,-0.200911,51.52392,3,2,1,2015-10-05,2,October,16:55:00,16,1,1,30
201501CW11501,-0.125414,51.494861,3,2,1,2015-10-05,2,October,19:25:00,19,2,2,30
201501CW11502,-0.151616,51.505978,3,2,1,2015-10-05,2,October,20:23:00,20,2,2,30
201501CW11504,-0.151044,51.488074,3,2,1,2015-10-06,3,October,20:09:00,20,1,1,30
201501CW11505,-0.1243,51.500959,3,2,1,2015-10-06,3,October,21:45:00,21,1,1,30
201501CW11506,-0.145669,51.485651,3,2,1,2015-10-04,1,October,17:30:00,17,1,1,30
201501CW11507,-0.166253,51.521855,3,2,2,2015-10-06,3,October,11:44:00,11,1,1,30
201501CW11508,-0.161382,51.513955,3,1,1,2015-09-29,3,September,19:40:00,19,1,1,30
201501CW11511,-0.127302,51.50856,3,1,1,2015-09-28,2,September,06:15:00,6,1,1,30
201501CW11512,-0.129646,51.500594,2,2,1,2015-10-07,4,October,12:14:00,12,1,1,30
201501CW11513,-0.160434,51.519606,3,2,1,2015-10-08,5,October,09:37:00,9,1,1,30
201501CW11514,-0.167205,51.512518,3,2,1,2015-10-08,5,October,08:30:00,8,1,1,30
201501CW11515,-0.127047,51.507747,3,1,1,2015-10-08,5,October,11:55:00,11,1,1,30
201501CW11516,-0.156803,51.520268,3,1,1,2015-10-08,5,October,14:40:00,14,1,1,30
201501CW11517,-0.120877,51.510616,3,2,1,2015-09-13,1,September,00:30:00,0,1,1,30
201501CW11518,-0.130449,51.516164,3,2,1,2015-10-06,3,October,09:30:00,9,1,1,30
201501CW11520,-0.143083,51.506743,3,1,1,2015-10-09,6,October,14:16:00,14,1,1,30
201501CW11521,-0.153152,51.500068,3,2,1,2015-10-09,6,October,09:30:00,9,1,1,30
201501CW11523,-0.125326,51.493511,3,2,1,2015-10-11,1,October,20:50:00,20,1,1,30
201501CW11524,-0.149959,51.500647,3,2,3,2015-10-11,1,October,09:47:00,9,1,1,30
201501CW11525,-0.174846,51.523248,3,2,1,2015-10-11,1,October,05:24:00,5,1,1,30
201501CW11526,-0.156809,51.502283,3,2,1,2015-10-10,7,October,23:40:00,23,1,1,30
201501CW11527,-0.193617,51.515176,3,1,1,2015-10-10,7,October,04:45:00,4,1,1,30
201501CW11528,-0.182588,51.531551,3,2,1,2015-10-10,7,October,17:00:00,17,1,1,30
201501CW11529,-0.130446,51.516254,3,1,1,2015-10-09,6,October,22:40:00,22,1,1,30
201501CW11531,-0.12307,51.509841,3,2,2,2015-10-10,7,October,03:28:00,3,1,1,30
201501CW11532,-0.134227,51.49779,3,1,1,2015-10-09,6,October,21:50:00,21,1,1,30
201501CW11534,-0.158677,51.502403,3,2,1,2015-10-08,5,October,10:30:00,10,1,1,30
201501CW11535,-0.127002,51.494797,3,2,1,2015-09-30,4,September,09:39:00,9,1,1,30
201501CW11538,-0.145681,51.495993,3,2,1,2015-09-29,3,September,14:28:00,14,1,1,30
201501CW11539,-0.127354,51.507302,3,2,1,2015-10-12,2,October,12:45:00,12,1,1,30
201501CW11540,-0.167484,51.530687,3,2,2,2015-10-12,2,October,15:45:00,15,1,1,30
201501CW11541,-0.151877,51.503105,3,2,1,2015-10-12,2,October,21:50:00,21,1,1,30
201501CW11542,-0.167276,51.517914,3,1,1,2015-10-12,2,October,23:55:00,23,1,1,30
201501CW11543,-0.173398,51.519808,3,1,1,2015-10-12,2,October,23:10:00,23,1,2,30
201501CW11544,-0.151429,51.514159,3,1,1,2015-10-13,3,October,08:50:00,8,1,1,30
201501CW11545,-0.135029,51.48872,3,2,1,2015-10-13,3,October,12:50:00,12,1,1,30
201501CW11546,-0.1554,51.537152,3,2,1,2015-10-13,3,October,15:59:00,15,1,1,30
201501CW11547,-0.156356,51.50992,3,2,1,2015-10-13,3,October,15:35:00,15,1,1,30
201501CW11548,-0.117801,51.511825,3,1,1,2015-10-13,3,October,09:15:00,9,1,1,30
201501CW11549,-0.176181,51.511489,3,1,2,2015-10-13,3,October,10:28:00,10,1,1,30
201501CW11551,-0.135658,51.519215,2,2,1,2015-10-14,4,October,10:55:00,10,1,1,30
201501CW11552,-0.142896,51.507819,3,1,1,2015-10-14,4,October,14:46:00,14,1,1,30
201501CW11553,-0.119089,51.512026,3,1,2,2015-10-14,4,October,09:49:00,9,1,1,30
201501CW11554,-0.116013,51.513235,3,1,1,2015-10-14,4,October,09:28:00,9,1,1,30
201501CW11556,-0.159229,51.513742,3,2,1,2015-10-08,5,October,06:40:00,6,2,2,30
201501CW11558,-0.125127,51.494857,3,2,1,2015-10-16,6,October,12:50:00,12,1,1,30
201501CW11559,-0.16082,51.513587,3,1,1,2015-10-16,6,October,17:52:00,17,1,1,30
201501CW11560,-0.157706,51.512189,3,1,1,2015-10-16,6,October,20:10:00,20,1,1,30
201501CW11561,-0.138546,51.508469,3,1,1,2015-10-17,7,October,13:26:00,13,1,1,30
201501CW11562,-0.210233,51.528829,3,2,1,2015-10-17,7,October,16:16:00,16,1,1,30
201501CW11563,-0.158135,51.522987,3,1,1,2015-10-17,7,October,18:20:00,18,1,1,30
201501CW11564,-0.129703,51.488635,3,2,1,2015-10-17,7,October,00:25:00,0,1,1,30
201501CW11565,-0.175214,51.528469,3,1,1,2015-10-18,1,October,17:00:00,17,1,1,30
201501CW11566,-0.170391,51.519312,3,1,1,2015-10-15,5,October,19:55:00,19,1,1,30
201501CW11568,-0.1747,51.501664,3,2,1,2015-10-18,1,October,16:24:00,16,1,1,30
201501CW11569,-0.191663,51.50993,3,2,1,2015-10-15,5,October,10:15:00,10,1,1,30
201501CW11570,-0.192025,51.515331,3,2,1,2015-10-16,6,October,08:47:00,8,1,1,30
201501CW11571,-0.150857,51.521164,3,2,1,2015-10-09,6,October,14:30:00,14,1,1,30
201501CW11574,-0.175548,51.520112,3,2,1,2015-10-15,5,October,14:20:00,14,1,1,30
201501CW11575,-0.123868,51.500952,3,1,2,2015-10-19,2,October,13:45:00,13,1,1,30
201501CW11577,-0.18142,51.528296,3,2,1,2015-10-19,2,October,21:15:00,21,1,1,30
201501CW11578,-0.180095,51.51092,3,2,1,2015-10-19,2,October,06:55:00,6,1,1,30
201501CW11579,-0.132128,51.506839,3,2,1,2015-09-28,2,September,08:10:00,8,1,1,30
201501CW11580,-0.152589,51.513997,3,2,1,2015-10-14,4,October,17:00:00,17,1,1,30
201501CW11581,-0.18065,51.515065,3,1,1,2015-10-20,3,October,12:35:00,12,1,1,30
201501CW11582,-0.127721,51.487794,2,2,1,2015-10-20,3,October,12:15:00,12,1,1,30
201501CW11583,-0.168431,51.53223,3,2,1,2015-10-20,3,October,15:00:00,15,1,1,30
201501CW11585,-0.162094,51.52134,3,2,1,2015-10-21,4,October,04:53:00,4,2,2,30
201501CW11587,-0.128756,51.50121,3,2,2,2015-10-21,4,October,14:25:00,14,1,1,30
201501CW11588,-0.157595,51.522079,3,2,1,2015-10-12,2,October,10:26:00,10,1,1,30
201501CW11589,-0.119558,51.511134,3,1,1,2015-09-29,3,September,21:15:00,21,1,1,30
201501CW11591,-0.182865,51.517348,3,3,1,2015-10-22,5,October,16:00:00,16,1,1,30
201501CW11592,-0.127553,51.509463,3,1,1,2015-10-22,5,October,15:55:00,15,1,1,30
201501CW11593,-0.142426,51.515815,3,1,1,2015-10-18,1,October,01:00:00,1,1,1,30
201501CW11594,-0.200746,51.524457,3,2,2,2015-10-23,6,October,21:20:00,21,1,1,30
201501CW11596,-0.199291,51.524795,3,2,1,2015-10-25,1,October,08:59:00,8,1,1,30
201501CW11597,-0.156665,51.502281,3,2,1,2015-10-25,1,October,01:00:00,1,1,1,30
201501CW11598,-0.155875,51.496873,3,2,1,2015-10-24,7,October,23:00:00,23,1,1,30
201501CW11599,-0.164705,51.520932,2,2,1,2015-10-24,7,October,14:58:00,14,1,1,30
201501CW11600,-0.175517,51.535308,3,2,1,2015-10-24,7,October,11:50:00,11,1,1,30
201501CW11601,-0.116338,51.512341,3,1,1,2015-10-24,7,October,09:45:00,9,1,1,30
201501CW11603,-0.19139,51.520447,2,2,1,2015-10-23,6,October,22:40:00,22,1,1,30
201501CW11604,-0.153049,51.523986,3,2,1,2015-10-23,6,October,15:00:00,15,1,1,30
201501CW11605,-0.142167,51.515091,3,2,1,2015-10-23,6,October,09:40:00,9,1,1,30
201501CW11606,-0.13731,51.510518,3,1,1,2015-10-23,6,October,19:30:00,19,1,1,30
201501CW11609,-0.143822,51.506305,2,1,1,2015-10-24,7,October,12:25:00,12,1,1,30
201501CW11613,-0.171007,51.529123,3,2,1,2015-10-08,5,October,07:45:00,7,1,1,30
201501CW11614,-0.148093,51.504034,3,2,1,2015-10-26,2,October,22:55:00,22,1,1,30
201501CW11616,-0.153984,51.507994,3,1,1,2015-10-26,2,October,15:56:00,15,1,1,30
201501CW11618,-0.13145,51.51636,3,1,2,2015-10-23,6,October,11:50:00,11,1,1,30
201501CW11620,-0.207376,51.528156,3,1,1,2015-10-27,3,October,10:05:00,10,1,1,30
201501CW11621,-0.175264,51.520017,3,2,2,2015-10-27,3,October,11:50:00,11,1,1,40
201501CW11622,-0.171162,51.518065,3,2,3,2015-10-28,4,October,17:30:00,17,1,1,30
201501CW11623,-0.178488,51.525912,3,2,1,2015-10-28,4,October,11:50:00,11,1,1,30
201501CW11624,-0.201425,51.52186,3,1,1,2015-10-28,4,October,19:30:00,19,1,1,30
201501CW11625,-0.14826,51.485692,3,4,3,2015-10-27,3,October,07:55:00,7,1,1,30
201501CW11626,-0.176734,51.526515,3,2,1,2015-10-27,3,October,12:10:00,12,1,1,30
201501CW11627,-0.150417,51.514233,3,1,2,2015-10-27,3,October,10:50:00,10,1,1,30
201501CW11628,-0.166548,51.528874,3,2,1,2015-10-27,3,October,16:55:00,16,2,2,30
201501CW11629,-0.131331,51.512222,3,2,1,2015-10-13,3,October,19:50:00,19,1,1,30
201501CW11631,-0.136555,51.49369,2,1,1,2015-10-17,7,October,03:41:00,3,1,1,30
201501CW11632,-0.182679,51.536499,3,1,1,2015-10-28,4,October,20:01:00,20,9,1,30
201501CW11633,-0.183861,51.510439,3,2,1,2015-10-29,5,October,08:42:00,8,1,1,30
201501CW11634,-0.129271,51.513268,2,1,2,2015-10-31,7,October,20:05:00,20,1,1,30
201501CW11636,-0.170928,51.520309,3,1,1,2015-10-31,7,October,09:30:00,9,1,1,30
201501CW11640,-0.14274,51.51519,3,1,1,2015-11-01,1,November,06:30:00,6,1,1,30
201501CW11643,-0.132693,51.507117,3,2,2,2015-10-31,7,October,02:25:00,2,1,1,30
201501CW11644,-0.213757,51.527174,3,2,1,2015-10-30,6,October,17:50:00,17,1,1,30
201501CW11645,-0.157764,51.510751,3,2,1,2015-10-30,6,October,08:05:00,8,1,1,30
201501CW11646,-0.138462,51.510536,3,1,3,2015-10-29,5,October,14:00:00,14,1,1,30
201501CW11647,-0.134011,51.488974,3,2,1,2015-10-30,6,October,08:47:00,8,1,1,30
201501CW11648,-0.156871,51.522158,3,2,4,2015-10-29,5,October,18:05:00,18,1,1,30
201501CW11649,-0.170643,51.520215,3,2,1,2015-10-29,5,October,17:35:00,17,2,2,30
201501CW11650,-0.133838,51.510823,3,1,1,2015-10-29,5,October,12:12:00,12,1,1,30
201501CW11651,-0.146284,51.513088,3,1,1,2015-10-29,5,October,08:26:00,8,1,1,30
201501CW11652,-0.147154,51.523623,3,2,1,2015-10-16,6,October,07:56:00,7,1,1,30
201501CW11653,-0.151461,51.516947,3,2,1,2015-10-23,6,October,17:20:00,17,1,1,30
201501CW11654,-0.172866,51.533109,3,2,1,2015-11-02,2,November,17:58:00,17,1,1,30
201501CW11655,-0.142619,51.507545,3,2,1,2015-11-02,2,November,13:10:00,13,1,1,30
201501CW11656,-0.182609,51.516534,2,2,1,2015-10-07,4,October,13:42:00,13,1,1,30
201501CW11657,-0.155528,51.512605,3,2,1,2015-10-27,3,October,16:09:00,16,1,1,30
201501CW11658,-0.1659,51.519871,3,1,1,2015-10-24,7,October,19:40:00,19,2,2,30
201501CW11659,-0.183181,51.527514,3,1,1,2015-11-04,4,November,08:45:00,8,1,1,30
201501CW11660,-0.140326,51.51785,3,1,1,2015-11-04,4,November,13:42:00,13,1,1,30
201501CW11661,-0.171893,51.510613,3,2,1,2015-11-04,4,November,18:30:00,18,1,1,30
201501CW11662,-0.140631,51.513898,3,1,1,2015-10-28,4,October,19:00:00,19,1,1,30
201501CW11665,-0.149815,51.500644,2,2,1,2015-11-05,5,November,11:20:00,11,1,1,30
201501CW11666,-0.159103,51.51329,3,1,1,2015-11-05,5,November,10:15:00,10,1,1,30
201501CW11667,-0.186074,51.516408,3,2,1,2015-11-05,5,November,18:01:00,18,1,1,30
201501CW11668,-0.14559,51.49824,3,1,1,2015-11-05,5,November,20:19:00,20,1,1,30
201501CW11669,-0.193356,51.518139,3,2,1,2015-11-03,3,November,17:45:00,17,2,2,30
201501CW11670,-0.141772,51.514186,3,1,1,2015-11-06,6,November,08:03:00,8,1,1,30
201501CW11671,-0.158982,51.519853,3,2,1,2015-11-06,6,November,12:35:00,12,2,2,30
201501CW11672,-0.138613,51.510359,3,2,1,2015-10-11,1,October,17:15:00,17,1,1,30
201501CW11673,-0.119263,51.511309,3,1,2,2015-11-06,6,November,17:25:00,17,2,2,30
201501CW11674,-0.147181,51.498085,3,2,1,2015-11-08,1,November,22:46:00,22,1,1,30
201501CW11675,-0.139703,51.511905,3,1,1,2015-11-08,1,November,20:35:00,20,2,2,30
201501CW11677,-0.191278,51.534204,3,2,1,2015-11-06,6,November,21:57:00,21,1,1,30
201501CW11678,-0.155887,51.535811,3,2,1,2015-11-08,1,November,11:12:00,11,1,1,30
201501CW11680,-0.14294,51.517352,3,2,1,2015-11-09,2,November,08:30:00,8,1,1,30
201501CW11681,-0.170085,51.519757,3,2,1,2015-11-09,2,November,16:00:00,16,1,1,30
201501CW11682,-0.12413,51.501585,3,2,1,2015-11-09,2,November,07:20:00,7,1,1,30
201501CW11683,-0.155647,51.52034,2,1,1,2015-11-09,2,November,11:20:00,11,1,1,30
201501CW11684,-0.170589,51.507175,3,2,1,2015-09-16,4,September,16:45:00,16,2,2,30
201501CW11685,-0.168204,51.537892,3,2,1,2015-11-11,4,November,17:20:00,17,1,1,30
201501CW11686,-0.142023,51.515089,3,1,1,2015-11-11,4,November,17:30:00,17,1,1,30
201501CW11687,-0.197944,51.518749,3,1,1,2015-11-11,4,November,17:27:00,17,1,1,30
201501CW11688,-0.133986,51.510735,3,1,1,2015-11-11,4,November,22:37:00,22,1,1,30
201501CW11689,-0.170085,51.519757,3,3,1,2015-11-15,1,November,18:10:00,18,1,1,30
201501CW11690,-0.138428,51.507838,3,2,4,2015-11-15,1,November,07:35:00,7,1,1,30
201501CW11692,-0.130442,51.516344,3,2,2,2015-11-13,6,November,04:50:00,4,1,1,30
201501CW11693,-0.146942,51.514627,3,1,1,2015-11-13,6,November,12:37:00,12,1,1,30
201501CW11694,-0.138579,51.518272,2,1,1,2015-11-13,6,November,14:00:00,14,1,1,30
201501CW11696,-0.163113,51.521087,3,2,2,2015-11-13,6,November,10:38:00,10,1,1,30
201501CW11698,-0.151359,51.501658,3,1,1,2015-11-13,6,November,16:00:00,16,1,1,30
201501CW11699,-0.12893,51.507507,3,1,1,2015-11-14,7,November,03:25:00,3,1,1,30
201501CW11700,-0.161716,51.516389,3,1,1,2015-11-14,7,November,19:25:00,19,1,1,30
201501CW11701,-0.187528,51.516071,3,2,1,2015-11-14,7,November,17:43:00,17,2,2,30
201501CW11702,-0.155118,51.508462,3,2,1,2015-11-15,1,November,09:10:00,9,1,1,40
201501CW11703,-0.203462,51.525039,3,1,1,2015-11-15,1,November,17:10:00,17,1,1,30
201501CW11704,-0.161864,51.516301,3,1,1,2015-11-12,5,November,08:50:00,8,1,1,30
201501CW11705,-0.180999,51.52802,3,2,1,2015-11-07,7,November,12:30:00,12,2,2,30
201501CW11706,-0.149387,51.514756,3,2,1,2015-10-28,4,October,10:15:00,10,1,1,20
201501CW11707,-0.160034,51.51879,2,2,1,2015-11-05,5,November,08:12:00,8,2,2,30
201501CW11708,-0.14202,51.515179,3,3,1,2015-11-02,2,November,13:00:00,13,1,1,30
201501CW11709,-0.1342,51.50903,3,1,1,2015-11-16,2,November,15:22:00,15,1,1,30
201501CW11710,-0.183449,51.517177,3,2,1,2015-11-16,2,November,17:42:00,17,2,2,30
201501CW11712,-0.17163,51.513576,3,2,1,2015-11-16,2,November,20:55:00,20,1,1,30
201501CW11713,-0.125743,51.500892,3,1,1,2015-11-16,2,November,14:35:00,14,1,1,30
201501CW11714,-0.139196,51.5208,3,2,1,2015-11-10,3,November,17:00:00,17,1,1,30
201501CW11716,-0.154022,51.514199,3,1,1,2015-11-17,3,November,15:10:00,15,2,2,30
201501CW11717,-0.161864,51.516301,3,1,1,2015-11-18,4,November,11:50:00,11,1,1,30
201501CW11718,-0.178667,51.499747,3,2,1,2015-11-18,4,November,10:55:00,10,1,1,30
201501CW11719,-0.140158,51.493657,3,2,1,2015-11-18,4,November,12:40:00,12,1,1,30
201501CW11720,-0.150406,51.489593,3,2,1,2015-11-18,4,November,15:15:00,15,1,1,30
201501CW11721,-0.138428,51.507838,3,2,1,2015-11-17,3,November,19:13:00,19,1,1,30
201501CW11722,-0.203462,51.525039,3,1,1,2015-11-17,3,November,17:35:00,17,1,1,30
201501CW11723,-0.173006,51.533201,3,2,1,2015-11-17,3,November,21:15:00,21,5,4,30
201501CW11724,-0.20074,51.52095,3,1,1,2015-11-17,3,November,21:15:00,21,1,1,30
201501CW11725,-0.184139,51.51431,3,1,1,2015-11-18,4,November,11:15:00,11,1,1,30
201501CW11726,-0.203887,51.525225,3,1,1,2015-11-17,3,November,13:07:00,13,2,2,30
201501CW11727,-0.165079,51.518779,3,1,1,2015-11-18,4,November,20:16:00,20,1,1,30
201501CW11728,-0.183484,51.527159,3,2,1,2015-11-17,3,November,17:18:00,17,1,1,30
201501CW11731,-0.126164,51.501168,3,2,1,2015-11-18,4,November,18:27:00,18,1,1,30
201501CW11732,-0.127213,51.500196,3,2,1,2015-11-17,3,November,08:00:00,8,1,1,30
201501CW11734,-0.164272,51.520925,3,1,1,2015-11-19,5,November,21:58:00,21,1,1,30
201501CW11735,-0.174843,51.523338,3,1,1,2015-11-19,5,November,19:00:00,19,1,1,30
201501CW11736,-0.189322,51.518077,3,1,1,2015-11-19,5,November,17:27:00,17,1,1,30
201501CW11737,-0.133986,51.510735,3,2,1,2015-11-19,5,November,14:28:00,14,1,1,30
201501CW11738,-0.193028,51.511839,3,2,1,2015-11-19,5,November,09:38:00,9,2,2,30
201501CW11739,-0.126885,51.511701,3,1,1,2015-11-17,3,November,07:06:00,7,2,2,30
201501CW11741,-0.128154,51.494815,3,3,1,2015-11-13,6,November,07:24:00,7,1,1,30
201501CW11742,-0.21083,51.531986,3,1,1,2015-11-22,1,November,17:50:00,17,1,1,30
201501CW11744,-0.154986,51.515294,3,2,1,2015-11-21,7,November,15:50:00,15,1,1,30
201501CW11745,-0.12646,51.511514,3,1,1,2015-11-21,7,November,14:38:00,14,1,1,30
201501CW11747,-0.155479,51.51737,3,2,1,2015-11-20,6,November,08:35:00,8,1,1,30
201501CW11748,-0.163173,51.501664,2,2,1,2015-11-20,6,November,23:10:00,23,1,1,30
201501CW11750,-0.151098,51.504531,3,3,1,2015-11-20,6,November,13:55:00,13,1,1,30
201501CW11751,-0.132811,51.490123,3,2,1,2015-11-20,6,November,09:00:00,9,1,1,30
201501CW11752,-0.170506,51.520033,3,1,1,2015-11-20,6,November,07:50:00,7,1,1,30
201501CW11753,-0.117339,51.50903,3,2,1,2015-11-20,6,November,23:40:00,23,1,1,30
201501CW11754,-0.147378,51.493232,2,2,1,2015-11-19,5,November,21:20:00,21,1,1,30
201501CW11755,-0.167139,51.517732,3,2,1,2015-11-06,6,November,13:00:00,13,1,1,30
201501CW11757,-0.129074,51.507509,3,2,1,2015-11-22,1,November,21:20:00,21,1,1,30
201501CW11759,-0.155528,51.512605,3,2,1,2015-11-23,2,November,07:05:00,7,1,1,30
201501CW11762,-0.174477,51.503639,3,2,1,2015-11-17,3,November,07:30:00,7,1,1,30
201501CW11764,-0.119263,51.511309,3,2,1,2015-11-23,2,November,14:04:00,14,1,1,30
201501CW11765,-0.127505,51.507125,3,1,2,2015-11-23,2,November,13:20:00,13,1,1,30
201501CW11767,-0.173949,51.524043,3,1,1,2015-11-23,2,November,17:00:00,17,1,1,30
201501CW11768,-0.161807,51.514142,3,2,1,2015-11-24,3,November,08:06:00,8,1,1,30
201501CW11769,-0.179886,51.527013,3,2,1,2015-11-24,3,November,12:47:00,12,1,1,30
201501CW11770,-0.173003,51.533291,3,2,1,2015-11-24,3,November,17:24:00,17,1,2,30
201501CW11771,-0.164128,51.520923,3,1,1,2015-11-20,6,November,23:20:00,23,1,1,30
201501CW11772,-0.164187,51.515888,3,2,2,2015-11-14,7,November,22:18:00,22,2,2,30
201501CW11773,-0.147612,51.523001,3,1,1,2015-11-17,3,November,15:30:00,15,1,1,30
201501CW11774,-0.141912,51.496563,3,2,1,2015-08-26,4,August,07:10:00,7,1,1,30
201501CW11775,-0.124618,51.510765,3,1,1,2015-11-25,4,November,18:56:00,18,1,1,30
201501CW11776,-0.195045,51.519154,3,2,1,2015-11-25,4,November,08:20:00,8,1,1,30
201501CW11777,-0.177657,51.532284,3,1,1,2015-11-26,5,November,03:30:00,3,1,1,30
201501CW11778,-0.157393,51.498516,3,2,1,2015-11-26,5,November,08:50:00,8,1,1,30
201501CW11779,-0.119939,51.512399,2,2,1,2015-11-17,3,November,06:30:00,6,1,2,30
201501CW11780,-0.153385,51.522822,3,2,1,2015-11-18,4,November,06:05:00,6,1,1,30
201501CW11781,-0.165613,51.512673,3,2,1,2015-11-26,5,November,18:45:00,18,1,1,30
201501CW11782,-0.198668,51.51867,3,1,1,2015-11-28,7,November,16:09:00,16,1,1,30
201501CW11783,-0.135603,51.509951,3,2,1,2015-11-29,1,November,00:12:00,0,1,1,30
201501CW11784,-0.147752,51.523093,3,1,1,2015-11-28,7,November,19:00:00,19,5,2,30
201501CW11785,-0.153036,51.502943,3,1,2,2015-11-28,7,November,18:07:00,18,1,2,30
201501CW11786,-0.205011,51.525962,3,2,1,2015-11-28,7,November,12:45:00,12,1,1,30
201501CW11787,-0.165709,51.528231,3,2,2,2015-11-28,7,November,11:00:00,11,1,1,30
201501CW11788,-0.170082,51.501862,3,1,1,2015-11-27,6,November,15:20:00,15,1,2,30
201501CW11789,-0.163712,51.534854,3,2,1,2015-11-27,6,November,18:05:00,18,1,2,30
201501CW11790,-0.143555,51.519969,3,1,2,2015-11-27,6,November,16:00:00,16,1,1,30
201501CW11791,-0.170503,51.520123,3,1,1,2015-11-27,6,November,16:55:00,16,2,2,30
201501CW11792,-0.159508,51.52112,3,1,1,2015-11-27,6,November,15:46:00,15,1,1,30
201501CW11793,-0.140053,51.510382,3,1,1,2015-11-27,6,November,15:45:00,15,1,1,30
201501CW11794,-0.13449,51.516049,3,2,1,2015-11-26,5,November,16:20:00,16,1,1,30
201501CW11795,-0.156639,51.517208,3,2,1,2015-11-26,5,November,17:23:00,17,1,1,30
201501CW11797,-0.137335,51.48516,3,2,3,2015-11-29,1,November,20:43:00,20,5,2,30
201501CW11798,-0.144335,51.514946,2,1,1,2015-11-29,1,November,17:20:00,17,1,1,30
201501CW11799,-0.138695,51.511889,2,1,1,2015-11-20,6,November,07:50:00,7,1,1,30
201501CW11800,-0.173867,51.522513,3,2,1,2015-11-22,1,November,09:00:00,9,1,1,30
201501CW11803,-0.146798,51.514625,3,1,1,2015-11-27,6,November,13:20:00,13,1,1,30
